bs,discount,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
60,0.6,0.0001,2,1,20,1,1,0.7777777777777778,2,0.9296420581655481,0.9098434004474273,0.93165548098434,1.0,1.0,1.0,1.0,0.4,0.6,0.42857142857142855,0.8,0.9485458612975392,0.8668903803131991,0.8937360178970917,0.9681208053691275,0.970917225950783,0.9871364653243848,0.8797539149888143,0.7539149888143176,0.9653243847874721,0.9630872483221476,0.9944071588366891,0.825503355704698,0.9272930648769575,0.9340044742729307,0.977069351230425,20,20,0.35,0.95,0.25,1.0,0.5,0.9
60,0.6,0.0001,2,1,20,1,1,0.7777777777777778,3,0.9387800783435926,0.9090095131505316,0.9343033016228316,1.0,1.0,1.0,1.0,0.4,0.6,0.42857142857142855,0.8,0.9753777280358142,0.8768886401790711,0.9199776161163962,0.9759373251259094,0.9457190822607723,0.9865696698377169,0.8947957470621153,0.8035814213766088,0.9647453833240067,0.8953553441522104,0.9944040290990487,0.8220481253497481,0.9524342473419138,0.9373251259093452,0.9653049804141018,12,12,0.25,0.8333333333333334,0.16666666666666666,1.0,0.5833333333333334,0.8333333333333334
60,0.6,0.0001,2,1,20,1,1,0.7777777777777778,4,0.9405375139977603,0.909070548712206,0.9413213885778275,1.0,1.0,1.0,1.0,0.4,0.6,0.42857142857142855,0.8,0.9680851063829787,0.8801791713325868,0.9344904815229563,0.9837625979843225,0.9361702127659575,0.977043673012318,0.8986562150055991,0.828107502799552,0.9820828667413214,0.8594624860022396,0.996080627099664,0.8409854423292273,0.9602463605823068,0.9451287793952967,0.9641657334826428,7,7,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.8571428571428571
60,0.6,0.0001,2,1,20,1,1,0.7777777777777778,5,0.9301960784313725,0.8961344537815126,0.9365826330532213,1.0,1.0,1.0,1.0,0.4,0.6,0.42857142857142855,0.8,0.9282913165266107,0.8700280112044818,0.9176470588235294,0.9904761904761905,0.9445378151260504,0.9708683473389356,0.8857142857142857,0.7563025210084033,0.984313725490196,0.8834733893557423,0.996078431372549,0.8184873949579832,0.957983193277311,0.9456582633053221,0.9647058823529412,2,2,False,True,False,True,0.5,0.5
70,0.6,0.0001,2,1,20,1,1,0.7222222222222222,1,0.814533258803801,0.814533258803801,0.814533258803801,1.0,1.0,1.0,0.6,0.8,0.4,0.2857142857142857,1.0,0.9480156512017887,0.8233650083845724,0.45612073784237006,0.965902738960313,0.8792621576299608,0.9480156512017887,0.8233650083845724,0.45612073784237006,0.965902738960313,0.8792621576299608,0.9480156512017887,0.8233650083845724,0.45612073784237006,0.965902738960313,0.8792621576299608,28,28,0.4642857142857143,1.0,0.21428571428571427,1.0,0.42857142857142855,0.8214285714285714
70,0.6,0.0001,2,1,20,1,1,0.7222222222222222,2,0.8176733780760627,0.739821029082774,0.8052572706935123,1.0,1.0,1.0,0.6,0.8,0.4,0.2857142857142857,1.0,0.9049217002237137,0.8596196868008948,0.685682326621924,0.9787472035794184,0.6593959731543624,0.9222595078299777,0.87751677852349,0.4451901565995526,0.977069351230425,0.47706935123042504,0.8937360178970917,0.8428411633109619,0.5072706935123042,0.9759507829977628,0.8064876957494407,20,20,0.45,1.0,0.35,1.0,0.55,0.9
70,0.6,0.0001,2,1,20,1,1,0.7222222222222222,3,0.8815892557358702,0.8306659205372132,0.9125909345271405,1.0,1.0,1.0,0.6,0.8,0.4,0.2857142857142857,1.0,0.9686625629546727,0.8875209848908786,0.7504196978175713,0.9675433687744823,0.8337996642417459,0.9826524902070509,0.893676552881925,0.7912702853945159,0.9597090095131505,0.5260212646894236,0.9748181309457191,0.8864017907106883,0.7761611639619473,0.970341354224958,0.9552322327923894,12,12,0.4166666666666667,0.9166666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75
70,0.6,0.0001,2,1,20,1,1,0.7222222222222222,4,0.8566629339305711,0.8113101903695409,0.9094064949608063,1.0,1.0,1.0,0.6,0.8,0.4,0.2857142857142857,1.0,0.9720044792833147,0.8863381858902576,0.6931690929451287,0.9647256438969765,0.7670772676371781,0.986562150055991,0.8896976483762598,0.706047032474804,0.9529675251959686,0.5212765957446809,0.9848824188129899,0.8891377379619261,0.770996640537514,0.9540873460246361,0.9479283314669653,7,7,0.5714285714285714,1.0,0.42857142857142855,1.0,0.5714285714285714,0.5714285714285714
70,0.6,0.0001,2,1,20,1,1,0.7222222222222222,5,0.8810084033613446,0.8434733893557423,0.935126050420168,1.0,1.0,1.0,0.6,0.8,0.4,0.2857142857142857,1.0,0.9596638655462185,0.8918767507002802,0.7641456582633053,0.973109243697479,0.8162464985994398,0.9792717086834734,0.8862745098039215,0.8179271708683473,0.9675070028011205,0.5663865546218487,0.9658263305322129,0.8890756302521008,0.9008403361344538,0.9719887955182073,0.9478991596638655,2,2,True,True,True,True,True,True
80,0.6,0.0001,2,1,20,1,1,0.8055555555555556,1,0.7329234209055339,0.7329234209055339,0.7329234209055339,1.0,1.0,1.0,1.0,0.6,0.8,0.42857142857142855,0.6,0.4946897708216881,0.8256008943543879,0.5449972051425377,0.8792621576299608,0.9200670765790945,0.4946897708216881,0.8256008943543879,0.5449972051425377,0.8792621576299608,0.9200670765790945,0.4946897708216881,0.8256008943543879,0.5449972051425377,0.8792621576299608,0.9200670765790945,28,28,0.42857142857142855,0.9642857142857143,0.21428571428571427,1.0,0.7142857142857143,0.7857142857142857
80,0.6,0.0001,2,1,20,1,1,0.8055555555555556,2,0.8691275167785235,0.8419463087248322,0.8618568232662193,1.0,1.0,1.0,1.0,0.6,0.8,0.42857142857142855,0.6,0.9088366890380313,0.8288590604026845,0.7774049217002237,0.8948545861297539,0.935682326621924,0.9038031319910514,0.831096196868009,0.662751677852349,0.8786353467561522,0.9334451901565995,0.9664429530201343,0.8238255033557047,0.7298657718120806,0.8629753914988815,0.9261744966442953,20,20,0.45,0.9,0.2,1.0,0.6,0.9
80,0.6,0.0001,2,1,20,1,1,0.8055555555555556,3,0.8966983771684387,0.8705092333519866,0.8880805819809737,1.0,1.0,1.0,1.0,0.6,0.8,0.42857142857142855,0.6,0.9725797425853385,0.9412423055400112,0.8349188584219362,0.8337996642417459,0.9009513150531617,0.9171796306659206,0.9071068830442082,0.7263570229434807,0.9429210968102966,0.8589815332960269,0.9725797425853385,0.9087856743144935,0.9054280917739228,0.7202014549524343,0.9334079462786794,12,12,0.08333333333333333,0.9166666666666666,0.08333333333333333,1.0,0.5,1.0
80,0.6,0.0001,2,1,20,1,1,0.8055555555555556,4,0.850615901455767,0.9011198208286674,0.9241881298992162,1.0,1.0,1.0,1.0,0.6,0.8,0.42857142857142855,0.6,0.9792833146696529,0.9120940649496081,0.551511758118701,0.9042553191489362,0.9059350503919373,0.9596864501679732,0.9031354983202687,0.8286674132138858,0.9686450167973124,0.845464725643897,0.9725643896976484,0.9143337066069429,0.9048152295632699,0.8840985442329228,0.9451287793952967,7,7,0.0,0.8571428571428571,False,True,0.7142857142857143,0.8571428571428571
80,0.6,0.0001,2,1,20,1,1,0.8055555555555556,5,0.8664425770308123,0.920672268907563,0.9356862745098039,1.0,1.0,1.0,1.0,0.6,0.8,0.42857142857142855,0.6,0.9787114845938375,0.9014005602240897,0.62296918767507,0.9350140056022409,0.8941176470588236,0.9803921568627451,0.8952380952380953,0.9109243697478991,0.9635854341736695,0.8532212885154061,0.9876750700280112,0.884593837535014,0.9238095238095239,0.938375350140056,0.9439775910364145,2,2,False,True,False,True,0.5,0.5
90,0.6,0.0001,2,1,20,1,1,0.75,1,0.929346003353829,0.929346003353829,0.929346003353829,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.6,0.5714285714285714,0.6,0.9837898267188373,0.8138624930128563,0.9742873113471213,0.9502515371716043,0.9245388485187256,0.9837898267188373,0.8138624930128563,0.9742873113471213,0.9502515371716043,0.9245388485187256,0.9837898267188373,0.8138624930128563,0.9742873113471213,0.9502515371716043,0.9245388485187256,28,28,0.5714285714285714,0.8928571428571429,0.35714285714285715,0.9642857142857143,0.8571428571428571,0.6785714285714286
90,0.6,0.0001,2,1,20,1,1,0.75,2,0.8934004474272931,0.8413870246085011,0.922930648769575,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.6,0.5714285714285714,0.6,0.9904921700223713,0.8959731543624161,0.7550335570469798,0.9239373601789709,0.901565995525727,0.988255033557047,0.8942953020134228,0.5,0.9200223713646533,0.9043624161073825,0.9893736017897091,0.8534675615212528,0.9832214765100671,0.8909395973154363,0.8976510067114094,20,20,0.6,0.85,0.45,0.95,1.0,0.7
90,0.6,0.0001,2,1,20,1,1,0.75,3,0.9299384443200895,0.9217683268047007,0.9223279238947958,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.6,0.5714285714285714,0.6,0.9927252378287633,0.8897593732512591,0.9736989367655288,0.9222160044767768,0.8712926692781198,0.9166200335758254,0.8740906547285954,0.9865696698377169,0.9222160044767768,0.9093452714045887,0.9418019026301063,0.8517067711247901,0.9899272523782876,0.906547285954113,0.9216564073866816,12,12,0.5833333333333334,0.9166666666666666,0.4166666666666667,0.9166666666666666,1.0,0.9166666666666666
90,0.6,0.0001,2,1,20,1,1,0.75,4,0.9165733482642777,0.9235162374020157,0.9241881298992162,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.6,0.5714285714285714,0.6,0.9792833146696529,0.8908174692049272,0.9417693169092946,0.938969764837626,0.832026875699888,0.9742441209406495,0.8857782754759238,0.9776035834266518,0.9322508398656215,0.8477043673012318,0.9423292273236282,0.868421052631579,0.9860022396416573,0.906494960806271,0.9176931690929452,7,7,0.42857142857142855,1.0,0.2857142857142857,1.0,True,True
90,0.6,0.0001,2,1,20,1,1,0.75,5,0.8982633053221288,0.9202240896358543,0.9346778711484593,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.6,0.5714285714285714,0.6,0.9882352941176471,0.8862745098039215,0.807843137254902,0.9439775910364145,0.8649859943977591,0.9893557422969188,0.8834733893557423,0.9417366946778711,0.9478991596638655,0.838655462184874,0.9899159663865547,0.8649859943977591,0.9854341736694678,0.9064425770308123,0.9266106442577031,2,2,False,True,False,True,True,True
100,0.6,0.0001,2,1,20,1,1,0.6944444444444444,1,0.8118501956400224,0.8118501956400224,0.8118501956400224,1.0,1.0,1.0,0.8,0.4,0.6,0.5714285714285714,0.8,0.98993851313583,0.8613750698714365,0.4589155953046395,0.9362772498602572,0.8127445500279485,0.98993851313583,0.8613750698714365,0.4589155953046395,0.9362772498602572,0.8127445500279485,0.98993851313583,0.8613750698714365,0.4589155953046395,0.9362772498602572,0.8127445500279485,28,28,0.42857142857142855,0.9642857142857143,0.39285714285714285,1.0,0.39285714285714285,0.5714285714285714
100,0.6,0.0001,2,1,20,1,1,0.6944444444444444,2,0.7384787472035794,0.766331096196868,0.8856823266219239,1.0,1.0,1.0,0.8,0.4,0.6,0.5714285714285714,0.8,0.9899328859060402,0.16051454138702462,0.6996644295302014,0.9121923937360179,0.930089485458613,0.9893736017897091,0.116331096196868,0.87751677852349,0.9138702460850112,0.9345637583892618,0.9904921700223713,0.9440715883668904,0.9138702460850112,0.7583892617449665,0.8215883668903803,20,20,0.45,1.0,0.4,1.0,0.6,0.8
100,0.6,0.0001,2,1,20,1,1,0.6944444444444444,3,0.9257974258533855,0.9288192501398993,0.9095691102406267,1.0,1.0,1.0,0.8,0.4,0.6,0.5714285714285714,0.8,0.974258533855624,0.8757694459988808,0.8444320089535534,0.978735310576385,0.9557918298824846,0.9916060436485731,0.838276440962507,0.9210968102965864,0.932288752098489,0.9608282036933408,0.9904868494683827,0.9423614997202014,0.9356463346390599,0.7582540570789031,0.9210968102965864,12,12,0.4166666666666667,1.0,0.3333333333333333,1.0,0.5833333333333334,0.9166666666666666
100,0.6,0.0001,2,1,20,1,1,0.6944444444444444,4,0.9241881298992162,0.9275475923852183,0.8998880179171332,1.0,1.0,1.0,0.8,0.4,0.6,0.5714285714285714,0.8,0.986562150055991,0.8505039193729004,0.8577827547592385,0.9608062709966405,0.9652855543113102,0.9916013437849944,0.8348264277715566,0.9210526315789473,0.9333706606942889,0.9568868980963046,0.990481522956327,0.8577827547592385,0.9361702127659575,0.770996640537514,0.9440089585666294,7,7,0.14285714285714285,1.0,False,True,0.5714285714285714,0.8571428571428571
