bs,discount,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.6,5e-06,2,1,20,1,1,0.7777777777777778,2,0.8967561521252796,0.9142058165548098,0.9238255033557047,1.0,0.6666666666666666,1.0,1.0,0.6,0.6,0.42857142857142855,0.8,0.988255033557047,0.8182326621923938,0.7746085011185683,0.9546979865771812,0.947986577181208,0.9753914988814317,0.8383668903803132,0.8680089485458613,0.9569351230425056,0.9323266219239373,0.9793064876957495,0.8098434004474273,0.9250559284116331,0.9463087248322147,0.9586129753914989,20,20,0.55,0.85,0.4,0.95,0.65,1.0
64,0.6,5e-06,2,1,20,1,1,0.7777777777777778,3,0.8727476217123671,0.9091214325685506,0.9125909345271405,1.0,0.6666666666666666,1.0,1.0,0.6,0.6,0.42857142857142855,0.8,0.9736989367655288,0.799664241745943,0.6698377168438724,0.9585898153329603,0.961947397873531,0.9725797425853385,0.8265249020705092,0.8399552322327923,0.9597090095131505,0.9468382764409625,0.9725797425853385,0.7571348628987129,0.9160604364857303,0.9445998880805819,0.9725797425853385,12,12,0.5,0.9166666666666666,0.4166666666666667,1.0,0.9166666666666666,1.0
64,0.6,5e-06,2,1,20,1,1,0.7777777777777778,4,0.9016797312430012,0.9267637178051512,0.9193729003359462,1.0,0.6666666666666666,1.0,1.0,0.6,0.6,0.42857142857142855,0.8,0.9848824188129899,0.7889137737961927,0.8085106382978723,0.9652855543113102,0.9608062709966405,0.9725643896976484,0.8286674132138858,0.9372900335946248,0.9675251959686451,0.9277715565509519,0.9848824188129899,0.7558790593505039,0.9490481522956327,0.9462486002239642,0.9608062709966405,7,7,0.42857142857142855,1.0,0.42857142857142855,1.0,0.8571428571428571,1.0
64,0.6,5e-06,2,1,20,1,1,0.7777777777777778,5,0.9111484593837536,0.9280672268907563,0.9241456582633053,1.0,0.6666666666666666,1.0,1.0,0.6,0.6,0.42857142857142855,0.8,0.9876750700280112,0.8005602240896359,0.857703081232493,0.95406162464986,0.9557422969187676,0.9792717086834734,0.8330532212885154,0.946218487394958,0.95406162464986,0.9277310924369748,0.9854341736694678,0.7630252100840336,0.9708683473389356,0.9439775910364145,0.9574229691876751,2,2,0.5,1.0,0.5,1.0,True,True
64,0.6,1e-05,2,1,20,1,1,0.8055555555555556,1,0.8934600335382895,0.8934600335382895,0.8934600335382895,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9815539407490218,0.8384572386808273,0.8602571268865288,0.9340413638904416,0.8529904974846283,0.9815539407490218,0.8384572386808273,0.8602571268865288,0.9340413638904416,0.8529904974846283,0.9815539407490218,0.8384572386808273,0.8602571268865288,0.9340413638904416,0.8529904974846283,28,28,0.6071428571428571,0.8928571428571429,0.21428571428571427,1.0,0.6428571428571429,0.7857142857142857
64,0.6,1e-05,2,1,20,1,1,0.8055555555555556,2,0.7243847874720358,0.806599552572707,0.8596196868008948,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9949664429530202,0.8646532438478747,0.46812080536912754,0.889821029082774,0.40436241610738255,0.9854586129753915,0.8182326621923938,0.47651006711409394,0.9211409395973155,0.8316554809843401,0.9988814317673378,0.8411633109619687,0.8182326621923938,0.8495525727069351,0.790268456375839,20,20,0.5,0.95,0.4,1.0,0.65,0.9
64,0.6,1e-05,2,1,20,1,1,0.8055555555555556,3,0.7900391717963067,0.8878567431449357,0.8963626189143816,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9451594851706772,0.8617795187465025,0.6110800223838836,0.898153329602686,0.634023503077784,0.9882484611080022,0.8226077224398433,0.8293228875209849,0.9199776161163962,0.8791270285394516,0.9988808058198098,0.8013430330162283,0.9608282036933408,0.8494683827644096,0.8712926692781198,12,12,0.5,0.9166666666666666,0.5,1.0,0.6666666666666666,0.8333333333333334
64,0.6,1e-05,2,1,20,1,1,0.8055555555555556,4,0.7980963045912653,0.879619260918253,0.8954087346024636,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9574468085106383,0.8729003359462486,0.5739081746920492,0.8689809630459127,0.7172452407614781,0.9927211646136618,0.8482642777155656,0.7799552071668533,0.8997760358342665,0.8773796192609182,0.9994400895856663,0.8073908174692049,0.9591265397536394,0.8370660694288914,0.8740201567749161,7,7,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571
64,0.6,1e-05,2,1,20,1,1,0.8055555555555556,5,0.7966386554621848,0.8424649859943978,0.9021848739495798,1.0,1.0,1.0,0.8,0.6,0.8,0.5714285714285714,1.0,0.9753501400560224,0.8745098039215686,0.5512605042016807,0.8885154061624649,0.6935574229691877,0.9921568627450981,0.8761904761904762,0.7282913165266106,0.9098039215686274,0.7058823529411765,0.9994397759103641,0.8173669467787115,0.9445378151260504,0.8364145658263306,0.9131652661064426,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.6,5e-05,2,1,20,1,1,0.7222222222222222,1,0.9240916713247624,0.9240916713247624,0.9240916713247624,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.8,0.42857142857142855,1.0,0.9955282280603689,0.8708775852431526,0.9726103968697597,0.941307993292342,0.840134153158189,0.9955282280603689,0.8708775852431526,0.9726103968697597,0.941307993292342,0.840134153158189,0.9955282280603689,0.8708775852431526,0.9726103968697597,0.941307993292342,0.840134153158189,28,28,0.5,0.8214285714285714,0.42857142857142855,1.0,0.6785714285714286,0.8214285714285714
64,0.6,5e-05,2,1,20,1,1,0.7222222222222222,2,0.8808724832214765,0.8491051454138703,0.8596196868008948,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.8,0.42857142857142855,1.0,0.9837807606263982,0.8736017897091722,0.7376957494407159,0.95917225950783,0.8501118568232662,0.9865771812080537,0.8719239373601789,0.5777404921700223,0.9619686800894854,0.8473154362416108,0.993847874720358,0.8719239373601789,0.6387024608501118,0.9513422818791947,0.8422818791946308,20,20,0.5,0.9,0.5,1.0,0.7,0.9
64,0.6,5e-05,2,1,20,1,1,0.7222222222222222,3,0.8504756575265808,0.8387241186345831,0.8858421936205931,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.8,0.42857142857142855,1.0,0.9798545047565753,0.8640179071068831,0.5165081141578064,0.9697817571348629,0.9222160044767768,0.9720201454952434,0.8768886401790711,0.4930050363738109,0.9776161163961947,0.8740906547285954,0.9910464465584778,0.7800783435926133,0.7146054840514829,0.9725797425853385,0.9709009513150532,12,12,0.5,1.0,0.5,1.0,0.8333333333333334,0.75
64,0.6,5e-05,2,1,20,1,1,0.7222222222222222,4,0.8789473684210526,0.9314669652855543,0.8759238521836507,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.8,0.42857142857142855,1.0,0.9820828667413214,0.8471444568868981,0.6522956326987682,0.973124300111982,0.9400895856662934,0.9848824188129899,0.8773796192609182,0.9501679731243001,0.9759238521836506,0.8689809630459127,0.9916013437849944,0.6892497200447928,0.7508398656215005,0.9725643896976484,0.975363941769317,7,7,0.42857142857142855,1.0,0.42857142857142855,1.0,0.8571428571428571,0.7142857142857143
64,0.6,5e-05,2,1,20,1,1,0.7222222222222222,5,0.8925490196078432,0.9315406162464986,0.9031932773109244,0.6666666666666666,0.6666666666666666,1.0,0.6,0.4,0.8,0.42857142857142855,1.0,0.9865546218487395,0.8470588235294118,0.7243697478991596,0.9680672268907563,0.9366946778711485,0.9876750700280112,0.8728291316526611,0.9518207282913165,0.9703081232492997,0.8750700280112045,0.9915966386554622,0.6890756302521008,0.8890756302521008,0.9708683473389356,0.9753501400560224,2,2,False,True,False,True,1.0,0.5
64,0.6,0.0001,2,1,20,1,1,0.75,1,0.6011179429849077,0.6011179429849077,0.6011179429849077,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5714285714285714,0.8,0.8675237562884293,0.07993292342090554,0.12409167132476244,0.9407490217998882,0.9932923420905534,0.8675237562884293,0.07993292342090554,0.12409167132476244,0.9407490217998882,0.9932923420905534,0.8675237562884293,0.07993292342090554,0.12409167132476244,0.9407490217998882,0.9932923420905534,28,28,0.35714285714285715,1.0,0.39285714285714285,1.0,0.6785714285714286,0.8214285714285714
64,0.6,0.0001,2,1,20,1,1,0.75,2,0.6686800894854587,0.697986577181208,0.885234899328859,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5714285714285714,0.8,0.9888143176733781,0.11409395973154363,0.36185682326621926,0.8853467561521253,0.9932885906040269,0.9899328859060402,0.020134228187919462,0.575503355704698,0.906599552572707,0.9977628635346756,0.8976510067114094,0.7606263982102909,0.843400447427293,0.9390380313199105,0.9854586129753915,20,20,0.4,1.0,0.4,1.0,0.8,0.6
64,0.6,0.0001,2,1,20,1,1,0.75,3,0.8066032456631226,0.7374370453273643,0.8956911024062675,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5714285714285714,0.8,0.9893676552881925,0.697817571348629,0.44487968662562954,0.9087856743144935,0.9921656407386682,0.9949636261891438,0.06659205372132065,0.7465025181869054,0.8824846110800224,0.9966424174594292,0.9507554560716285,0.7593732512590935,0.8377168438724119,0.9451594851706772,0.9854504756575265,12,12,0.4166666666666667,1.0,0.3333333333333333,1.0,0.6666666666666666,0.9166666666666666
64,0.6,0.0001,2,1,20,1,1,0.75,4,0.7443449048152295,0.7828667413213886,0.9319148936170213,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5714285714285714,0.8,0.9871220604703248,0.2877939529675252,0.5307950727883539,0.925531914893617,0.990481522956327,0.9692049272116461,0.12094064949608063,0.8740201567749161,0.9535274356103024,0.9966405375139977,0.9507278835386338,0.8516237402015677,0.9339305711086227,0.9456886898096305,0.9776035834266518,7,7,0.5714285714285714,1.0,0.42857142857142855,1.0,0.8571428571428571,0.8571428571428571
64,0.6,0.0001,2,1,20,1,1,0.75,5,0.7393837535014005,0.7838655462184874,0.9398319327731093,1.0,0.6666666666666666,1.0,0.8,0.6,0.8,0.5714285714285714,0.8,0.9882352941176471,0.21792717086834734,0.573109243697479,0.9277310924369748,0.9899159663865547,0.9803921568627451,0.12044817927170869,0.8689075630252101,0.9546218487394958,0.9949579831932773,0.9893557422969188,0.8515406162464986,0.934453781512605,0.946218487394958,0.9775910364145658,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.6,0.0005,2,1,20,1,1,0.75,1,0.660145332588038,0.660145332588038,0.660145332588038,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,0.6,0.985466741196199,0.8457238680827278,0.15986584684181107,0.9334823923979877,0.3761878144214645,0.985466741196199,0.8457238680827278,0.15986584684181107,0.9334823923979877,0.3761878144214645,0.985466741196199,0.8457238680827278,0.15986584684181107,0.9334823923979877,0.3761878144214645,28,28,0.25,1.0,0.2857142857142857,1.0,0.5357142857142857,0.9285714285714286
64,0.6,0.0005,2,1,20,1,1,0.75,2,0.7503355704697987,0.7521252796420582,0.8063758389261745,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,0.6,0.9865771812080537,0.8691275167785235,0.3053691275167785,0.9558165548098434,0.6347874720357942,0.9865771812080537,0.8887024608501118,0.4966442953020134,0.9653243847874721,0.42337807606263983,0.9899328859060402,0.8713646532438478,0.5134228187919463,0.9395973154362416,0.7175615212527964,20,20,0.25,1.0,0.25,1.0,0.55,0.6
64,0.6,0.0005,2,1,20,1,1,0.75,3,0.8145495243424734,0.8530498041410185,0.914829322887521,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,0.6,0.9865696698377169,0.8987129266927812,0.46278679350867374,0.9681029658645776,0.7565752658086178,0.987129266927812,0.8975937325125909,0.6715165081141579,0.9731393396754336,0.735870173475098,0.9720201454952434,0.8707330721880246,0.9132624510352546,0.95747062115277,0.8606603245663123,12,12,0.16666666666666666,1.0,0.16666666666666666,1.0,0.5833333333333334,0.6666666666666666
64,0.6,0.0005,2,1,20,1,1,0.75,4,0.8249720044792833,0.883538633818589,0.9212765957446809,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,0.6,0.9843225083986562,0.8924972004479284,0.5067189249720044,0.9636058230683091,0.7777155655095185,0.9748040313549832,0.8902575587905935,0.7788353863381859,0.9792833146696529,0.7945128779395296,0.9888017917133258,0.8695408734602463,0.9098544232922733,0.9602463605823068,0.8779395296752519,7,7,0.14285714285714285,1.0,0.14285714285714285,1.0,0.42857142857142855,0.7142857142857143
64,0.6,0.0005,2,1,20,1,1,0.75,5,0.8514285714285714,0.9093557422969187,0.9247058823529412,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,0.6,0.9859943977591037,0.8761904761904762,0.5602240896358543,0.9635854341736695,0.8711484593837535,0.984873949579832,0.8784313725490196,0.8543417366946778,0.9742296918767507,0.8549019607843137,0.9899159663865547,0.8392156862745098,0.9098039215686274,0.9719887955182073,0.9126050420168067,2,2,0.5,1.0,False,True,1.0,0.5
64,0.6,0.001,2,1,20,1,1,0.7222222222222222,1,0.8657350475125769,0.8657350475125769,0.8657350475125769,1.0,1.0,1.0,0.4,0.4,1.0,0.42857142857142855,0.4,0.9770821688093907,0.907769703745109,0.6310788149804359,0.8926774734488541,0.9200670765790945,0.9770821688093907,0.907769703745109,0.6310788149804359,0.8926774734488541,0.9200670765790945,0.9770821688093907,0.907769703745109,0.6310788149804359,0.8926774734488541,0.9200670765790945,28,28,0.5,1.0,0.42857142857142855,1.0,0.6785714285714286,0.9285714285714286
64,0.6,0.001,2,1,20,1,1,0.7222222222222222,2,0.8612975391498882,0.8503355704697987,0.866331096196868,1.0,1.0,1.0,0.4,0.4,1.0,0.42857142857142855,0.4,0.970917225950783,0.9177852348993288,0.6280760626398211,0.8221476510067114,0.9675615212527964,0.9759507829977628,0.9026845637583892,0.5838926174496645,0.8221476510067114,0.9670022371364653,0.9737136465324385,0.9362416107382551,0.6308724832214765,0.8305369127516778,0.9602908277404921,20,20,0.5,1.0,0.4,1.0,0.65,0.85
64,0.6,0.001,2,1,20,1,1,0.7222222222222222,3,0.8380526021264689,0.8315612758813654,0.8651371012870733,1.0,1.0,1.0,0.4,0.4,1.0,0.42857142857142855,0.4,0.9272523782876329,0.9093452714045887,0.5041969781757135,0.9009513150531617,0.9485170677112479,0.799664241745943,0.906547285954113,0.5724678231673195,0.9451594851706772,0.9339675433687745,0.9848908785674314,0.9423614997202014,0.5948517067711248,0.8735310576385003,0.9300503637381086,12,12,0.3333333333333333,1.0,0.25,1.0,0.5,0.9166666666666666
64,0.6,0.001,2,1,20,1,1,0.7222222222222222,4,0.8561030235162373,0.8686450167973124,0.9320268756998881,1.0,1.0,1.0,0.4,0.4,1.0,0.42857142857142855,0.4,0.9451287793952967,0.9193729003359462,0.5811870100783875,0.906494960806271,0.9283314669652856,0.9076147816349384,0.9165733482642777,0.6769316909294513,0.9400895856662934,0.9020156774916014,0.9843225083986562,0.9428891377379619,0.9249720044792833,0.8717805151175811,0.9361702127659575,7,7,0.14285714285714285,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0
64,0.6,0.001,2,1,20,1,1,0.7222222222222222,5,0.8704761904761905,0.8792156862745099,0.9228011204481793,1.0,1.0,1.0,0.4,0.4,1.0,0.42857142857142855,0.4,0.9635854341736695,0.9120448179271708,0.6044817927170868,0.8985994397759104,0.9736694677871148,0.9736694677871148,0.7249299719887955,0.7927170868347339,0.9187675070028011,0.9859943977591037,0.984873949579832,0.8739495798319328,0.9221288515406163,0.8817927170868347,0.9512605042016806,2,2,False,True,False,True,0.5,1.0
64,0.6,0.005,2,1,20,1,1,0.6944444444444444,1,0.6014533258803801,0.6014533258803801,0.6014533258803801,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.42857142857142855,0.8,0.9877026271660145,0.03577417551704863,0.12465064281721633,0.8636109558412521,0.9955282280603689,0.9877026271660145,0.03577417551704863,0.12465064281721633,0.8636109558412521,0.9955282280603689,0.9877026271660145,0.03577417551704863,0.12465064281721633,0.8636109558412521,0.9955282280603689,28,28,0.39285714285714285,1.0,0.39285714285714285,1.0,0.5714285714285714,0.8928571428571429
64,0.6,0.005,2,1,20,1,1,0.6944444444444444,2,0.6612975391498881,0.6429530201342282,0.9104026845637584,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.42857142857142855,0.8,0.9910514541387024,0.12751677852348994,0.3629753914988814,0.8288590604026845,0.9960850111856824,0.9876957494407159,0.07662192393736018,0.2779642058165548,0.8736017897091722,0.9988814317673378,0.9904921700223713,0.8590604026845637,0.9049217002237137,0.8406040268456376,0.9569351230425056,20,20,0.5,1.0,0.45,1.0,0.7,0.85
64,0.6,0.005,2,1,20,1,1,0.6944444444444444,3,0.6963626189143817,0.7280358142137661,0.9281477336317852,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.42857142857142855,0.8,0.9809736989367656,0.1012870733072188,0.4801343033016228,0.9227756015668719,0.9966424174594292,0.9675433687744823,0.08785674314493565,0.6564073866815893,0.9306099608282037,0.9977616116396195,0.9899272523782876,0.8673754896474538,0.9132624510352546,0.9121432568550644,0.9580302182428652,12,12,0.5,1.0,0.3333333333333333,1.0,0.75,0.9166666666666666
64,0.6,0.005,2,1,20,1,1,0.6944444444444444,4,0.7237402015677492,0.7686450167973125,0.9268756998880179,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.42857142857142855,0.8,0.9792833146696529,0.11086226203807391,0.6103023516237402,0.9221724524076148,0.996080627099664,0.9792833146696529,0.036954087346024636,0.8924972004479284,0.938969764837626,0.9955207166853304,0.9899216125419933,0.8141097424412094,0.9686450167973124,0.9098544232922733,0.9518477043673013,7,7,0.42857142857142855,1.0,0.14285714285714285,1.0,0.8571428571428571,1.0
64,0.6,0.005,2,1,20,1,1,0.6944444444444444,5,0.7541736694677871,0.7732212885154062,0.9289635854341737,0.6666666666666666,1.0,0.6666666666666666,0.8,0.4,0.8,0.42857142857142855,0.8,0.9792717086834734,0.12156862745098039,0.7445378151260504,0.9299719887955182,0.9955182072829132,0.9815126050420168,0.02072829131652661,0.9333333333333333,0.9372549019607843,0.9932773109243698,0.988795518207283,0.8140056022408964,0.9831932773109243,0.9064425770308123,0.9523809523809523,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.6,0.01,2,1,20,1,1,0.7777777777777778,1,0.6797093348239239,0.6797093348239239,0.6797093348239239,0.6666666666666666,1.0,1.0,1.0,0.8,0.6,0.42857142857142855,0.8,0.9860257126886529,0.03745108999441028,0.6735606484069312,0.9122414756847401,0.7892677473448854,0.9860257126886529,0.03745108999441028,0.6735606484069312,0.9122414756847401,0.7892677473448854,0.9860257126886529,0.03745108999441028,0.6735606484069312,0.9122414756847401,0.7892677473448854,28,28,0.5714285714285714,0.9642857142857143,0.4642857142857143,0.9642857142857143,0.5714285714285714,0.8571428571428571
64,0.6,0.01,2,1,20,1,1,0.7777777777777778,2,0.8806487695749441,0.8914988814317674,0.9074944071588367,0.6666666666666666,1.0,1.0,1.0,0.8,0.6,0.42857142857142855,0.8,0.9832214765100671,0.9043624161073825,0.9513422818791947,0.9368008948545862,0.62751677852349,0.9815436241610739,0.9038031319910514,0.9546979865771812,0.9345637583892618,0.6828859060402684,0.9848993288590604,0.9032438478747203,0.9703579418344519,0.9446308724832215,0.7343400447427293,20,20,0.55,0.95,0.4,0.95,0.65,0.9
64,0.6,0.01,2,1,20,1,1,0.7777777777777778,3,0.9093452714045887,0.9372132064913262,0.9393396754336878,0.6666666666666666,1.0,1.0,1.0,0.8,0.6,0.42857142857142855,0.8,0.9854504756575265,0.9003917179630666,0.9255735870173475,0.9278119753777281,0.8074986010072748,0.9809736989367656,0.8864017907106883,0.9378847229994404,0.9395635142697258,0.9412423055400112,0.9843312814773363,0.8819250139899273,0.9636261891438165,0.95747062115277,0.9093452714045887,12,12,0.5833333333333334,1.0,0.5,1.0,0.75,0.75
64,0.6,0.01,2,1,20,1,1,0.7777777777777778,4,0.9043673012318029,0.9269876819708847,0.938969764837626,0.6666666666666666,1.0,1.0,1.0,0.8,0.6,0.42857142857142855,0.8,0.9820828667413214,0.8964165733482643,0.8516237402015677,0.9473684210526315,0.8443449048152296,0.9820828667413214,0.8801791713325868,0.8868980963045913,0.9412094064949608,0.944568868980963,0.9843225083986562,0.8824188129899216,0.9636058230683091,0.9574468085106383,0.9070548712206047,7,7,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8571428571428571,1.0
64,0.6,0.01,2,1,20,1,1,0.7777777777777778,5,0.9122689075630253,0.9290756302521008,0.9391596638655462,0.6666666666666666,1.0,1.0,1.0,0.8,0.6,0.42857142857142855,0.8,0.9826330532212885,0.8901960784313725,0.8112044817927171,0.9557422969187676,0.9215686274509803,0.9831932773109243,0.8801120448179272,0.8840336134453781,0.9535014005602241,0.9445378151260504,0.984313725490196,0.8369747899159664,0.9613445378151261,0.9596638655462185,0.9535014005602241,2,2,True,True,True,True,True,True
64,0.6,0.05,2,1,20,1,1,0.4444444444444444,1,0.7116825041922862,0.7116825041922862,0.7116825041922862,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.3538289547233091,0.9005030743432085,0.6830631637786473,0.9485746226942426,0.6724427054220234,0.3538289547233091,0.9005030743432085,0.6830631637786473,0.9485746226942426,0.6724427054220234,0.3538289547233091,0.9005030743432085,0.6830631637786473,0.9485746226942426,0.6724427054220234,28,28,0.5,0.8571428571428571,0.21428571428571427,1.0,0.42857142857142855,0.9285714285714286
64,0.6,0.05,2,1,20,1,1,0.4444444444444444,2,0.7564876957494407,0.6903803131991052,0.8524608501118568,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.6907158836689038,0.4356823266219239,0.8115212527964206,0.8948545861297539,0.9496644295302014,0.6655480984340044,0.14541387024608501,0.7684563758389261,0.8982102908277405,0.9742729306487695,0.8797539149888143,0.7885906040268457,0.7953020134228188,0.8383668903803132,0.9602908277404921,20,20,0.5,0.85,0.2,1.0,0.35,0.65
64,0.6,0.05,2,1,20,1,1,0.4444444444444444,3,0.8539451594851707,0.8644655847789592,0.876552881925014,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.7621712367095691,0.8589815332960269,0.7778399552322328,0.9373251259093452,0.9334079462786794,0.8024622271964186,0.8573027420257414,0.7767207610520426,0.9440402909904868,0.9418019026301063,0.8992725237828764,0.7761611639619473,0.7907106883044208,0.9535534415221041,0.9630665920537214,12,12,0.5833333333333334,0.9166666666666666,0.08333333333333333,1.0,0.4166666666666667,0.5833333333333334
64,0.6,0.05,2,1,20,1,1,0.4444444444444444,4,0.8659574468085106,0.848040313549832,0.8829787234042553,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.7967525195968646,0.8628219484882419,0.7838745800671892,0.938969764837626,0.9473684210526315,0.8029115341545353,0.8947368421052632,0.7917133258678611,0.9596864501679732,0.7911534154535275,0.9059350503919373,0.7603583426651735,0.8230683090705487,0.9473684210526315,0.9781634938409854,7,7,0.7142857142857143,0.8571428571428571,False,True,0.5714285714285714,0.7142857142857143
64,0.6,0.05,2,1,20,1,1,0.4444444444444444,5,0.7244817927170868,0.718655462184874,0.8945658263305322,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.8134453781512605,0.08571428571428572,0.8168067226890756,0.9198879551820728,0.9865546218487395,0.838655462184874,0.03305322128851541,0.7708683473389356,0.9563025210084034,0.9943977591036415,0.9070028011204482,0.7837535014005602,0.8644257703081233,0.9473389355742297,0.9703081232492997,2,2,True,True,0.5,1.0,0.5,1.0
64,0.6,0.1,2,1,20,1,1,0.4166666666666667,1,0.8111794298490776,0.8111794298490776,0.8111794298490776,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,0.0,0.4,0.9284516489659027,0.6450531022917831,0.6813862493012857,0.8144214645053103,0.9865846841811068,0.9284516489659027,0.6450531022917831,0.6813862493012857,0.8144214645053103,0.9865846841811068,0.9284516489659027,0.6450531022917831,0.6813862493012857,0.8144214645053103,0.9865846841811068,28,28,0.5357142857142857,0.8214285714285714,0.14285714285714285,1.0,0.6785714285714286,0.75
64,0.6,0.1,2,1,20,1,1,0.4166666666666667,2,0.7468680089485459,0.7194630872483222,0.8019015659955258,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,0.0,0.4,0.8920581655480985,0.685682326621924,0.39093959731543626,0.7986577181208053,0.9670022371364653,0.7069351230425056,0.7404921700223713,0.4099552572706935,0.8064876957494407,0.9334451901565995,0.8926174496644296,0.6621923937360179,0.6510067114093959,0.8165548098434005,0.9871364653243848,20,20,0.5,0.9,0.45,1.0,0.55,0.95
64,0.6,0.1,2,1,20,1,1,0.4166666666666667,3,0.795523223279239,0.7816452154448796,0.8559597090095131,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,0.0,0.4,0.8903189703413542,0.7263570229434807,0.5674314493564634,0.8489087856743145,0.9445998880805819,0.8919977616116396,0.7526580861779518,0.5176273083379966,0.821488528259653,0.9244543928371572,0.8925573587017348,0.7336317851147174,0.91494124230554,0.8337996642417459,0.9048684946838277,12,12,0.5,1.0,0.4166666666666667,1.0,0.6666666666666666,0.8333333333333334
64,0.6,0.1,2,1,20,1,1,0.4166666666666667,4,0.7860022396416574,0.796528555431131,0.8808510638297873,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,0.0,0.4,0.8868980963045913,0.7211646136618141,0.5072788353863382,0.864501679731243,0.9501679731243001,0.8908174692049272,0.7407614781634938,0.5587905935050392,0.85498320268757,0.9372900335946248,0.8880179171332587,0.7306830907054871,0.9137737961926092,0.9462486002239642,0.925531914893617,7,7,0.42857142857142855,1.0,0.42857142857142855,1.0,0.8571428571428571,0.5714285714285714
64,0.6,0.1,2,1,20,1,1,0.4166666666666667,5,0.8095238095238095,0.8191596638655462,0.8923249299719888,1.0,0.6666666666666666,0.0,0.2,0.0,0.6,0.0,0.4,0.8778711484593837,0.8089635854341737,0.5333333333333333,0.8946778711484594,0.9327731092436975,0.8896358543417366,0.7669467787114846,0.6252100840336134,0.861624649859944,0.9523809523809523,0.8879551820728291,0.796078431372549,0.9148459383753501,0.946218487394958,0.9165266106442577,2,2,False,True,False,True,0.5,1.0
64,0.6,0.5,2,1,20,1,1,0.2777777777777778,1,0.6181106763555059,0.6181106763555059,0.6181106763555059,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.2,0.0,0.4,0.5494689770821688,0.8328675237562885,0.6500838457238681,0.8099496925656792,0.24818334264952488,0.5494689770821688,0.8328675237562885,0.6500838457238681,0.8099496925656792,0.24818334264952488,0.5494689770821688,0.8328675237562885,0.6500838457238681,0.8099496925656792,0.24818334264952488,28,28,0.6428571428571429,0.8214285714285714,0.4642857142857143,1.0,0.5714285714285714,0.9285714285714286
64,0.6,0.5,2,1,20,1,1,0.2777777777777778,2,0.6799776286353467,0.6519015659955257,0.6749440715883669,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.2,0.0,0.4,0.8064876957494407,0.8294183445190156,0.6588366890380313,0.860178970917226,0.24496644295302014,0.8657718120805369,0.8366890380313199,0.5391498881431768,0.8450782997762863,0.17281879194630873,0.6538031319910514,0.8333333333333334,0.7779642058165548,0.8819910514541387,0.22762863534675615,20,20,0.75,0.9,0.4,1.0,0.6,0.95
