bs,discount,num_features,num_selected,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.9,256,7,0.0001,2,1,20,1,1,0.2222222222222222,1,0.7142537730575741,0.7142537730575741,0.7142537730575741,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.43991056456120736,0.8384572386808273,0.7344885410844046,0.5980994969256568,0.9603130240357741,0.43991056456120736,0.8384572386808273,0.7344885410844046,0.5980994969256568,0.9603130240357741,0.43991056456120736,0.8384572386808273,0.7344885410844046,0.5980994969256568,0.9603130240357741,28,28,0.5,0.9285714285714286,0.2857142857142857,1.0,0.4642857142857143,0.9642857142857143
64,0.9,256,7,0.0001,2,1,20,1,1,0.2222222222222222,2,0.837248322147651,0.787807606263982,0.870917225950783,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.8685682326621924,0.8965324384787472,0.7164429530201343,0.8098434004474273,0.8948545861297539,0.9278523489932886,0.9267337807606264,0.7125279642058165,0.7656599552572707,0.6062639821029083,0.9295302013422819,0.8422818791946308,0.7197986577181208,0.8970917225950783,0.9658836689038032,20,20,0.6,0.95,0.3,1.0,0.8,0.95
64,0.9,256,7,0.0001,2,1,20,1,1,0.2222222222222222,3,0.8232792389479575,0.7775041969781757,0.8815892557358702,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.9384443200895355,0.8880805819809737,0.6580861779518746,0.7056519306099608,0.9261331841074426,0.9686625629546727,0.9334079462786794,0.6827084499160604,0.6569669837716844,0.6457750419697817,0.9625069949636262,0.8343592613318411,0.7806379406827084,0.8617795187465025,0.9686625629546727,12,12,0.5833333333333334,1.0,0.3333333333333333,1.0,0.6666666666666666,0.9166666666666666
64,0.9,256,7,0.0001,2,1,20,1,1,0.2222222222222222,4,0.8559910414333707,0.8094064949608063,0.8852183650615901,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.9647256438969765,0.8650615901455767,0.6853303471444568,0.826427771556551,0.9384098544232923,0.9809630459126539,0.916013437849944,0.6606942889137738,0.780515117581187,0.7088465845464725,0.9798432250839866,0.8348264277715566,0.780515117581187,0.8622620380739082,0.9686450167973124,7,7,0.7142857142857143,1.0,0.5714285714285714,1.0,0.5714285714285714,0.8571428571428571
64,0.9,256,7,0.0001,2,1,20,1,1,0.2222222222222222,5,0.8700280112044818,0.8100840336134454,0.9035294117647059,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.9736694677871148,0.8840336134453781,0.765266106442577,0.8291316526610645,0.8980392156862745,0.9803921568627451,0.9142857142857143,0.7333333333333333,0.8156862745098039,0.6067226890756302,0.9815126050420168,0.8392156862745098,0.865546218487395,0.8627450980392157,0.9686274509803922,2,2,True,True,0.5,1.0,0.5,1.0
64,0.9,256,2,0.0001,2,1,20,1,1,0.8333333333333334,1,0.9384013415315818,0.9384013415315818,0.9384013415315818,1.0,1.0,1.0,0.8,0.8,0.6,0.42857142857142855,1.0,0.9351593068753493,0.8993851313583007,0.9608719955282281,0.9206260480715484,0.975964225824483,0.9351593068753493,0.8993851313583007,0.9608719955282281,0.9206260480715484,0.975964225824483,0.9351593068753493,0.8993851313583007,0.9608719955282281,0.9206260480715484,0.975964225824483,28,28,0.42857142857142855,1.0,0.42857142857142855,1.0,0.6785714285714286,0.8928571428571429
64,0.9,256,2,0.0001,2,1,20,1,1,0.8333333333333334,2,0.9374720357941835,0.937248322147651,0.9472035794183445,1.0,1.0,1.0,0.8,0.8,0.6,0.42857142857142855,1.0,0.9748322147651006,0.8903803131991052,0.889261744966443,0.9787472035794184,0.9541387024608501,0.9642058165548099,0.9010067114093959,0.8909395973154363,0.9686800894854586,0.9614093959731543,0.9642058165548099,0.8585011185682326,0.9580536912751678,0.9899328859060402,0.9653243847874721,20,20,0.45,1.0,0.4,1.0,0.7,0.85
64,0.9,256,2,0.0001,2,1,20,1,1,0.8333333333333334,3,0.9324006715165081,0.9345271404588696,0.9443760492445439,1.0,1.0,1.0,0.8,0.8,0.6,0.42857142857142855,1.0,0.9753777280358142,0.8696138780078344,0.8824846110800224,0.9809736989367656,0.9535534415221041,0.9681029658645776,0.893676552881925,0.8964745383324007,0.9781757134862898,0.936205931729155,0.9636261891438165,0.8517067711247901,0.9552322327923894,0.9910464465584778,0.9602686066032456,12,12,0.25,1.0,0.3333333333333333,1.0,0.5,0.8333333333333334
64,0.9,256,2,0.0001,2,1,20,1,1,0.8333333333333334,4,0.9141097424412095,0.9240761478163494,0.9432250839865621,1.0,1.0,1.0,0.8,0.8,0.6,0.42857142857142855,1.0,0.9764837625979843,0.8756998880179171,0.7933930571108623,0.9781634938409854,0.9468085106382979,0.9725643896976484,0.8908174692049272,0.8656215005599104,0.9776035834266518,0.9137737961926092,0.9636058230683091,0.8561030235162373,0.9540873460246361,0.9843225083986562,0.958006718924972,7,7,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,0.8571428571428571
64,0.9,256,2,0.0001,2,1,20,1,1,0.8333333333333334,5,0.924593837535014,0.9333333333333333,0.9449859943977591,1.0,1.0,1.0,0.8,0.8,0.6,0.42857142857142855,1.0,0.9697478991596639,0.8890756302521008,0.8375350140056023,0.9725490196078431,0.95406162464986,0.9675070028011205,0.9120448179271708,0.9014005602240897,0.9663865546218487,0.9193277310924369,0.9450980392156862,0.8801120448179272,0.95406162464986,0.988795518207283,0.9568627450980393,2,2,False,True,False,True,False,True
64,0.9,256,3,0.0001,2,1,20,1,1,0.8611111111111112,1,0.6035774175517049,0.6035774175517049,0.6035774175517049,1.0,0.3333333333333333,1.0,1.0,1.0,0.8,0.42857142857142855,1.0,0.8272778088317496,0.31917272219116827,0.8384572386808273,0.9815539407490218,0.05142537730575741,0.8272778088317496,0.31917272219116827,0.8384572386808273,0.9815539407490218,0.05142537730575741,0.8272778088317496,0.31917272219116827,0.8384572386808273,0.9815539407490218,0.05142537730575741,28,28,0.5,1.0,0.39285714285714285,1.0,0.5,0.7857142857142857
64,0.9,256,3,0.0001,2,1,20,1,1,0.8611111111111112,2,0.9155480984340044,0.8831096196868009,0.8010067114093959,1.0,0.3333333333333333,1.0,1.0,1.0,0.8,0.42857142857142855,1.0,0.9848993288590604,0.8691275167785235,0.8730425055928411,0.9485458612975392,0.9021252796420581,0.9871364653243848,0.889261744966443,0.8668903803131991,0.9250559284116331,0.7472035794183445,0.9893736017897091,0.8640939597315436,0.8389261744966443,0.9054809843400448,0.407158836689038,20,20,0.5,1.0,0.4,1.0,0.45,0.8
64,0.9,256,3,0.0001,2,1,20,1,1,0.8611111111111112,3,0.9010632344711808,0.9028539451594851,0.8799104644655847,1.0,0.3333333333333333,1.0,1.0,1.0,0.8,0.42857142857142855,1.0,0.9843312814773363,0.8612199216564074,0.7834359261331841,0.95747062115277,0.9188584219362059,0.9904868494683827,0.893676552881925,0.8573027420257414,0.9462786793508674,0.8265249020705092,0.9882484611080022,0.8545047565752658,0.8388360380526021,0.9356463346390599,0.7823167319529939,12,12,0.5,1.0,0.4166666666666667,1.0,0.75,0.5833333333333334
64,0.9,256,3,0.0001,2,1,20,1,1,0.8611111111111112,4,0.9100783874580067,0.9016797312430012,0.8853303471444569,1.0,0.3333333333333333,1.0,1.0,1.0,0.8,0.42857142857142855,1.0,0.9882418812989922,0.841545352743561,0.845464725643897,0.9473684210526315,0.9277715565509519,0.990481522956327,0.8723404255319149,0.8829787234042553,0.921612541993281,0.8409854423292273,0.9888017917133258,0.8465845464725644,0.8745800671892497,0.921612541993281,0.7950727883538634,7,7,0.5714285714285714,1.0,0.42857142857142855,1.0,0.7142857142857143,0.2857142857142857
64,0.9,256,3,0.0001,2,1,20,1,1,0.8611111111111112,5,0.9057703081232493,0.878655462184874,0.9039775910364146,1.0,0.3333333333333333,1.0,1.0,1.0,0.8,0.42857142857142855,1.0,0.9826330532212885,0.8448179271708683,0.8638655462184874,0.9484593837535014,0.8890756302521008,0.9910364145658264,0.8829131652661064,0.8593837535014006,0.9568627450980393,0.7030812324929971,0.9871148459383754,0.8464985994397759,0.9137254901960784,0.9775910364145658,0.7949579831932773,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.9,256,4,0.0001,2,1,20,1,1,0.8888888888888888,1,0.5455561766349916,0.5455561766349916,0.5455561766349916,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,1.0,0.42857142857142855,1.0,0.7121296813862493,0.9837898267188373,0.45612073784237006,0.14868641699273338,0.427054220234768,0.7121296813862493,0.9837898267188373,0.45612073784237006,0.14868641699273338,0.427054220234768,0.7121296813862493,0.9837898267188373,0.45612073784237006,0.14868641699273338,0.427054220234768,28,28,0.5714285714285714,1.0,0.5714285714285714,1.0,0.5714285714285714,0.8214285714285714
64,0.9,256,4,0.0001,2,1,20,1,1,0.8888888888888888,2,0.737248322147651,0.6730425055928412,0.8185682326621924,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,1.0,0.42857142857142855,1.0,0.8243847874720358,0.9574944071588367,0.4966442953020134,0.6571588366890381,0.7505592841163311,0.8445190156599552,0.9815436241610739,0.4854586129753915,0.5044742729306487,0.5492170022371364,0.825503355704698,0.9121923937360179,0.4960850111856823,0.9681208053691275,0.8909395973154363,20,20,0.6,1.0,0.6,1.0,0.75,0.95
64,0.9,256,4,0.0001,2,1,20,1,1,0.8888888888888888,3,0.7883603805260213,0.7421376608841634,0.8334639059876888,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,1.0,0.42857142857142855,1.0,0.9059876888640179,0.9412423055400112,0.6138780078343593,0.8377168438724119,0.6429770565193061,0.9003917179630666,0.9585898153329603,0.6054840514829323,0.7308337996642418,0.5153889199776162,0.9804141018466704,0.8970341354224958,0.6614437604924455,0.9669837716843872,0.6614437604924455,12,12,0.8333333333333334,1.0,0.75,0.9166666666666666,0.8333333333333334,1.0
64,0.9,256,4,0.0001,2,1,20,1,1,0.8888888888888888,4,0.8172452407614782,0.7608062709966406,0.879619260918253,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,1.0,0.42857142857142855,1.0,0.9417693169092946,0.9165733482642777,0.5823068309070548,0.8499440089585666,0.7956326987681971,0.9232922732362822,0.9339305711086227,0.555431131019037,0.8197088465845465,0.5716685330347144,0.9798432250839866,0.8874580067189249,0.658454647256439,0.9686450167973124,0.9036954087346024,7,7,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571
64,0.9,256,4,0.0001,2,1,20,1,1,0.8888888888888888,5,0.830812324929972,0.8289075630252101,0.9264985994397759,0.6666666666666666,0.3333333333333333,1.0,1.0,0.8,1.0,0.42857142857142855,1.0,0.915406162464986,0.9109243697478991,0.6492997198879552,0.8985994397759104,0.7798319327731092,0.9182072829131652,0.9109243697478991,0.7966386554621848,0.9490196078431372,0.5697478991596638,0.9798319327731092,0.884593837535014,0.8941176470588236,0.9703081232492997,0.9036414565826331,2,2,True,True,True,True,True,True
64,0.9,256,5,0.0001,2,1,20,1,1,0.7777777777777778,1,0.7132476243711571,0.7132476243711571,0.7132476243711571,1.0,1.0,1.0,0.8,0.8,0.8,0.42857142857142855,0.2,0.4650642817216322,0.8803801006148686,0.7484628283957518,0.9944102850754611,0.47792062604807156,0.4650642817216322,0.8803801006148686,0.7484628283957518,0.9944102850754611,0.47792062604807156,0.4650642817216322,0.8803801006148686,0.7484628283957518,0.9944102850754611,0.47792062604807156,28,28,0.5,1.0,0.35714285714285715,1.0,0.5,0.7142857142857143
64,0.9,256,5,0.0001,2,1,20,1,1,0.7777777777777778,2,0.8257270693512304,0.8073825503355705,0.8710290827740492,1.0,1.0,1.0,0.8,0.8,0.8,0.42857142857142855,0.2,0.8221476510067114,0.8870246085011185,0.6180089485458613,0.9960850111856824,0.8053691275167785,0.7874720357941835,0.889261744966443,0.7102908277404921,0.9949664429530202,0.6549217002237137,0.8215883668903803,0.8702460850111857,0.7455257270693513,0.9865771812080537,0.9312080536912751,20,20,0.5,1.0,0.35,1.0,0.6,0.9
64,0.9,256,5,0.0001,2,1,20,1,1,0.7777777777777778,3,0.8432008953553441,0.8444320089535534,0.9215444879686626,1.0,1.0,1.0,0.8,0.8,0.8,0.42857142857142855,0.2,0.7666480134303302,0.8858421936205931,0.7632904308897593,0.9977616116396195,0.8024622271964186,0.8102965864577504,0.8858421936205931,0.8477895914941243,0.9983212087297146,0.6799104644655848,0.8992725237828764,0.876329043088976,0.9048684946838277,0.9927252378287633,0.9345271404588696,12,12,0.5,0.9166666666666666,0.4166666666666667,1.0,0.75,0.9166666666666666
