bs,discount,num_features,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim jog,sim sit,sim bike,sim downstairs,sim write,svm jog,svm sit,svm bike,svm downstairs,svm write,knn jog,knn sit,knn bike,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
64,0.9,256,0.0001,2,1,20,1,1,0.6666666666666666,5,0.8628571428571429,0.8916526610644258,0.906890756302521,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.2,0.9837535014005602,0.8789915966386554,0.6134453781512605,0.9630252100840336,0.8750700280112045,0.9602240896358544,0.8851540616246498,0.8207282913165266,0.9568627450980393,0.8352941176470589,0.9831932773109243,0.8795518207282913,0.8773109243697479,0.9310924369747899,0.8633053221288516,2,2,False,True,False,True,0.5,1.0
64,0.9,256,0.0001,2,1,25,1,1,0.7222222222222222,1,0.8156512017887088,0.8156512017887088,0.8156512017887088,0.0,0.6666666666666666,1.0,0.2,0.8,0.8,0.5714285714285714,0.8,0.9809949692565679,0.8457238680827278,0.373951928451649,0.9647847959754052,0.912800447177194,0.9809949692565679,0.8457238680827278,0.373951928451649,0.9647847959754052,0.912800447177194,0.9809949692565679,0.8457238680827278,0.373951928451649,0.9647847959754052,0.912800447177194,28,28,0.42857142857142855,1.0,0.39285714285714285,1.0,0.7857142857142857,0.8214285714285714
64,0.9,256,0.0001,2,1,25,1,1,0.7222222222222222,2,0.8318791946308725,0.8402684563758389,0.8467561521252797,0.0,0.6666666666666666,1.0,0.2,0.8,0.8,0.5714285714285714,0.8,0.9904921700223713,0.8540268456375839,0.4267337807606264,0.9368008948545862,0.9513422818791947,0.988255033557047,0.8568232662192393,0.4888143176733781,0.9440715883668904,0.9233780760626398,0.9899328859060402,0.8333333333333334,0.5151006711409396,0.9250559284116331,0.9703579418344519,20,20,0.4,1.0,0.4,1.0,0.6,0.9
64,0.9,256,0.0001,2,1,25,1,1,0.7222222222222222,3,0.8742025741466144,0.8543928371572468,0.9433687744823727,0.0,0.6666666666666666,1.0,0.2,0.8,0.8,0.5714285714285714,0.8,0.9949636261891438,0.8533855623950756,0.6071628427532176,0.923335198656967,0.9921656407386682,0.9910464465584778,0.7118074986010072,0.6217123670956911,0.9507554560716285,0.9966424174594292,0.9977616116396195,0.8836038052602126,0.9429210968102966,0.9244543928371572,0.9681029658645776,12,12,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.9166666666666666
64,0.9,256,0.0001,2,1,25,1,1,0.7222222222222222,4,0.8764837625979843,0.8857782754759238,0.94501679731243,0.0,0.6666666666666666,1.0,0.2,0.8,0.8,0.5714285714285714,0.8,0.9910414333706606,0.864501679731243,0.6125419932810751,0.9456886898096305,0.9686450167973124,0.9888017917133258,0.8241881298992161,0.6892497200447928,0.9557670772676372,0.9708846584546472,0.9977603583426652,0.8891377379619261,0.9462486002239642,0.9283314669652856,0.9636058230683091,7,7,0.2857142857142857,1.0,0.2857142857142857,1.0,0.5714285714285714,0.7142857142857143
64,0.9,256,0.0001,2,1,25,1,1,0.7222222222222222,5,0.8728291316526611,0.8936694677871149,0.9457703081232492,0.0,0.6666666666666666,1.0,0.2,0.8,0.8,0.5714285714285714,0.8,0.9927170868347339,0.8515406162464986,0.6280112044817927,0.9350140056022409,0.9568627450980393,0.9932773109243698,0.8431372549019608,0.7434173669467787,0.9428571428571428,0.9456582633053221,0.9977591036414566,0.8817927170868347,0.9568627450980393,0.9282913165266107,0.9641456582633053,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.9,256,0.0001,2,1,30,1,1,0.7777777777777778,1,0.7528228060368921,0.7528228060368921,0.7528228060368921,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,0.8571428571428571,0.8,0.9904974846282839,0.8507546115148128,0.017887087758524316,0.9904974846282839,0.9144773616545556,0.9904974846282839,0.8507546115148128,0.017887087758524316,0.9904974846282839,0.9144773616545556,0.9904974846282839,0.8507546115148128,0.017887087758524316,0.9904974846282839,0.9144773616545556,28,28,0.5714285714285714,0.8571428571428571,0.42857142857142855,1.0,0.6071428571428571,0.8571428571428571
64,0.9,256,0.0001,2,1,30,1,1,0.7777777777777778,2,0.8539149888143177,0.7871364653243847,0.7749440715883669,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,0.8571428571428571,0.8,0.982662192393736,0.8036912751677853,0.5385906040268457,0.9921700223713646,0.9524608501118568,0.9793064876957495,0.8266219239373602,0.21140939597315436,0.9949664429530202,0.9233780760626398,0.9888143176733781,0.7611856823266219,0.203579418344519,0.9731543624161074,0.947986577181208,20,20,0.35,1.0,0.35,1.0,0.55,0.8
64,0.9,256,0.0001,2,1,30,1,1,0.7777777777777778,3,0.9095691102406267,0.8827084499160605,0.8840514829322887,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,0.8571428571428571,0.8,0.9759373251259094,0.8186905428091774,0.8114157806379407,0.9938444320089536,0.9479574706211528,0.9781757134862898,0.8393956351426972,0.6771124790151091,0.9966424174594292,0.9222160044767768,0.9798545047565753,0.7644096250699496,0.757694459988808,0.970341354224958,0.9479574706211528,12,12,0.4166666666666667,1.0,0.4166666666666667,1.0,0.6666666666666666,0.8333333333333334
64,0.9,256,0.0001,2,1,30,1,1,0.7777777777777778,4,0.9072788353863381,0.9416573348264278,0.9298992161254199,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,0.8571428571428571,0.8,0.9787234042553191,0.8488241881298992,0.7491601343784995,0.9949608062709966,0.9647256438969765,0.9854423292273237,0.8460246360582306,0.9210526315789473,0.9944008958566629,0.9613661814109743,0.9854423292273237,0.7721164613661814,0.9697648376259799,0.9742441209406495,0.9479283314669653,7,7,0.42857142857142855,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7142857142857143
64,0.9,256,0.0001,2,1,30,1,1,0.7777777777777778,5,0.92593837535014,0.9499159663865546,0.9434173669467787,1.0,1.0,0.6666666666666666,0.6,0.8,0.6,0.8571428571428571,0.8,0.984873949579832,0.8442577030812325,0.8403361344537815,0.9971988795518207,0.9630252100840336,0.9893557422969188,0.8470588235294118,0.9585434173669468,0.9938375350140056,0.9607843137254902,0.9876750700280112,0.7943977591036414,0.9747899159663865,0.9820728291316526,0.9781512605042016,2,2,0.5,1.0,0.5,1.0,0.5,0.5
64,0.9,256,0.0001,2,1,1,1,1,0.7777777777777778,1,0.6996087199552823,0.6996087199552823,0.6996087199552823,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.4,0.6825041922861934,0.06316377864728899,0.8457238680827278,0.9094466182224706,0.9972051425377306,0.6825041922861934,0.06316377864728899,0.8457238680827278,0.9094466182224706,0.9972051425377306,0.6825041922861934,0.06316377864728899,0.8457238680827278,0.9094466182224706,0.9972051425377306,28,28,0.4642857142857143,0.9642857142857143,0.42857142857142855,1.0,0.5714285714285714,0.8214285714285714
64,0.9,256,0.0001,2,1,1,1,1,0.7777777777777778,2,0.7842281879194631,0.7342281879194631,0.8505592841163311,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.4,0.8271812080536913,0.18344519015659955,0.9401565995525727,0.977069351230425,0.9932885906040269,0.7757270693512305,0.14261744966442952,0.7785234899328859,0.9809843400447428,0.9932885906040269,0.8674496644295302,0.5609619686800895,0.8730425055928411,0.9793064876957495,0.9720357941834452,20,20,0.5,0.95,0.45,1.0,0.55,0.95
64,0.9,256,0.0001,2,1,1,1,1,0.7777777777777778,3,0.9315053161723559,0.8354784555120314,0.9458310016787913,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.4,0.9266927811975377,0.8573027420257414,0.9037493005036373,0.9804141018466704,0.9893676552881925,0.9451594851706772,0.42585338556239505,0.8282036933407946,0.9843312814773363,0.9938444320089536,0.9709009513150532,0.9115836597649692,0.9250139899272524,0.9848908785674314,0.9367655288192501,12,12,0.4166666666666667,0.9166666666666666,0.4166666666666667,1.0,0.5,0.9166666666666666
64,0.9,256,0.0001,2,1,1,1,1,0.7777777777777778,4,0.9425531914893617,0.9182530795072789,0.9502799552071669,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.4,0.9496080627099664,0.8712206047032475,0.9260918253079508,0.9820828667413214,0.9837625979843225,0.9624860022396416,0.8600223964165733,0.8017917133258678,0.9848824188129899,0.9820828667413214,0.975363941769317,0.8958566629339306,0.9305711086226204,0.9848824188129899,0.9647256438969765,7,7,0.42857142857142855,0.8571428571428571,0.42857142857142855,1.0,0.42857142857142855,0.8571428571428571
64,0.9,256,0.0001,2,1,1,1,1,0.7777777777777778,5,0.9458823529411765,0.9185434173669468,0.9512605042016806,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.4,0.9725490196078431,0.8840336134453781,0.934453781512605,0.9703081232492997,0.9680672268907563,0.9792717086834734,0.9019607843137255,0.7876750700280112,0.9747899159663865,0.9490196078431372,0.9859943977591037,0.896358543417367,0.9439775910364145,0.9663865546218487,0.9635854341736695,2,2,0.5,1.0,0.5,1.0,True,True
64,0.9,256,0.0001,2,1,5,1,1,0.8333333333333334,1,0.7676914477361655,0.7676914477361655,0.7676914477361655,1.0,1.0,1.0,1.0,0.6,0.8,0.7142857142857143,0.6,0.9960871995528228,0.008943543879262158,0.92230296254891,0.9401900503074343,0.970933482392398,0.9960871995528228,0.008943543879262158,0.92230296254891,0.9401900503074343,0.970933482392398,0.9960871995528228,0.008943543879262158,0.92230296254891,0.9401900503074343,0.970933482392398,28,28,0.5357142857142857,0.7857142857142857,0.42857142857142855,0.9642857142857143,0.6071428571428571,0.8571428571428571
64,0.9,256,0.0001,2,1,5,1,1,0.8333333333333334,2,0.8876957494407158,0.9204697986577182,0.914317673378076,1.0,1.0,1.0,1.0,0.6,0.8,0.7142857142857143,0.6,0.9211409395973155,0.8887024608501118,0.9121923937360179,0.9697986577181208,0.7466442953020134,0.883668903803132,0.9010067114093959,0.9205816554809844,0.9670022371364653,0.930089485458613,0.8937360178970917,0.8680089485458613,0.9267337807606264,0.941834451901566,0.9412751677852349,20,20,0.55,0.85,0.55,0.95,0.8,0.85
64,0.9,256,0.0001,2,1,5,1,1,0.8333333333333334,3,0.923335198656967,0.9246782316731953,0.9418019026301063,1.0,1.0,1.0,1.0,0.6,0.8,0.7142857142857143,0.6,0.9580302182428652,0.9071068830442082,0.9155008393956351,0.9602686066032456,0.8757694459988808,0.9781757134862898,0.8998321208729715,0.8282036933407946,0.9748181309457191,0.9423614997202014,0.996082820369334,0.8707330721880246,0.9373251259093452,0.9613878007834359,0.9434806939003917,12,12,0.5,0.9166666666666666,0.5,1.0,0.6666666666666666,1.0
64,0.9,256,0.0001,2,1,5,1,1,0.8333333333333334,4,0.9375139977603584,0.9162374020156775,0.946360582306831,1.0,1.0,1.0,1.0,0.6,0.8,0.7142857142857143,0.6,0.9759238521836506,0.9266517357222844,0.9266517357222844,0.9636058230683091,0.8947368421052632,0.9888017917133258,0.9087346024636058,0.7827547592385219,0.9720044792833147,0.9288913773796192,0.996080627099664,0.8874580067189249,0.938969764837626,0.9658454647256439,0.9434490481522956,7,7,0.42857142857142855,1.0,0.42857142857142855,1.0,0.8571428571428571,1.0
64,0.9,256,0.0001,2,1,5,1,1,0.8333333333333334,5,0.9173109243697479,0.9476750700280112,0.9475630252100841,1.0,1.0,1.0,1.0,0.6,0.8,0.7142857142857143,0.6,0.95406162464986,0.9249299719887956,0.857703081232493,0.9658263305322129,0.8840336134453781,0.9921568627450981,0.9064425770308123,0.9322128851540616,0.9675070028011205,0.9400560224089636,0.996078431372549,0.8885154061624649,0.942296918767507,0.9669467787114846,0.9439775910364145,2,2,0.5,1.0,0.5,1.0,0.5,1.0
64,0.9,256,0.0001,2,1,10,1,1,0.7777777777777778,1,0.7869200670765791,0.7869200670765791,0.7869200670765791,1.0,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.6,0.9927333705980995,0.737842370039128,0.4510899944102851,0.8596981553940749,0.8932364449413079,0.9927333705980995,0.737842370039128,0.4510899944102851,0.8596981553940749,0.8932364449413079,0.9927333705980995,0.737842370039128,0.4510899944102851,0.8596981553940749,0.8932364449413079,28,28,0.5714285714285714,0.9642857142857143,0.42857142857142855,1.0,0.5714285714285714,0.6428571428571429
64,0.9,256,0.0001,2,1,10,1,1,0.7777777777777778,2,0.879082774049217,0.8666666666666667,0.904586129753915,1.0,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.6,0.9703579418344519,0.7410514541387024,0.7214765100671141,0.964765100671141,0.9977628635346756,0.964765100671141,0.5419463087248322,0.8596196868008948,0.9675615212527964,0.9994407158836689,0.9854586129753915,0.7472035794183445,0.9351230425055929,0.9552572706935123,0.8998881431767338,20,20,0.75,1.0,0.6,1.0,0.75,0.7
64,0.9,256,0.0001,2,1,10,1,1,0.7777777777777778,3,0.9081141578063794,0.9133743704532736,0.9240067151650811,1.0,1.0,0.6666666666666666,1.0,0.8,0.6,0.7142857142857143,0.6,0.9283715724678232,0.8181309457190823,0.825405707890319,0.9815332960268607,0.987129266927812,0.9378847229994404,0.7341913822048125,0.9306099608282037,0.9748181309457191,0.9893676552881925,0.9155008393956351,0.8326804700615557,0.9429210968102966,0.9804141018466704,0.9485170677112479,12,12,0.8333333333333334,1.0,0.6666666666666666,1.0,0.75,0.5833333333333334
