samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.85625,3,0.9339675433687745,0.931841074426413,0.9199776161163962,0.95,0.85,0.95,1.0,0.65,1.0,0.6,0.85,0.8808058198097369,0.9076664801343033,0.9865696698377169,0.949076664801343,0.9457190822607723,0.9087856743144935,0.91494124230554,0.987129266927812,0.9373251259093452,0.9110240626748741,0.8181309457190823,0.9535534415221041,0.9848908785674314,0.9306099608282037,0.9127028539451595,136,136,0.6544117647058824,0.7426470588235294,0.5955882352941176,0.9779411764705882,0.7647058823529411,0.8676470588235294
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.85625,4,0.9314669652855543,0.9286674132138858,0.926427771556551,0.95,0.85,0.95,1.0,0.65,1.0,0.6,0.85,0.8852183650615901,0.9087346024636058,0.9820828667413214,0.9339305711086227,0.9473684210526315,0.906494960806271,0.8880179171332587,0.9848824188129899,0.9451287793952967,0.9188129899216125,0.8387458006718925,0.9540873460246361,0.9804031354983203,0.9468085106382979,0.9120940649496081,128,128,0.6640625,0.7421875,0.6484375,0.953125,0.75,0.859375
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.85625,5,0.9228011204481793,0.9178711484593838,0.9310924369747899,0.95,0.85,0.95,1.0,0.65,1.0,0.6,0.85,0.8689075630252101,0.9176470588235294,0.9641456582633053,0.9126050420168067,0.9507002801120448,0.8711484593837535,0.8621848739495799,0.9837535014005602,0.9333333333333333,0.9389355742296919,0.8414565826330532,0.973109243697479,0.9775910364145658,0.9445378151260504,0.9187675070028011,120,120,0.65,0.7416666666666667,0.6666666666666666,0.9416666666666667,0.8,0.8166666666666667
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,1,0.9058692006707658,0.9058692006707658,0.9058692006707658,1.0,1.0,1.0,0.9,0.85,0.75,0.8,0.85,0.8876467300167692,0.9245388485187256,0.9815539407490218,0.8814980435997765,0.854108440469536,0.8876467300167692,0.9245388485187256,0.9815539407490218,0.8814980435997765,0.854108440469536,0.8876467300167692,0.9245388485187256,0.9815539407490218,0.8814980435997765,0.854108440469536,152,152,0.6578947368421053,0.8026315789473685,0.32894736842105265,1.0,0.6447368421052632,0.7631578947368421
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,2,0.8303131991051454,0.8516778523489933,0.9324384787472035,1.0,1.0,1.0,0.9,0.85,0.75,0.8,0.85,0.930648769574944,0.535234899328859,0.8305369127516778,0.9312080536912751,0.9239373601789709,0.9250559284116331,0.6431767337807607,0.8182326621923938,0.9250559284116331,0.9468680089485458,0.9043624161073825,0.9183445190156599,0.9793064876957495,0.9485458612975392,0.9116331096196868,144,144,0.5625,0.9375,0.4791666666666667,1.0,0.6527777777777778,0.8402777777777778
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,3,0.8812534974818131,0.9340794627867935,0.931841074426413,1.0,1.0,1.0,0.9,0.85,0.75,0.8,0.85,0.9205372132064913,0.6793508673754897,0.9535534415221041,0.91494124230554,0.9378847229994404,0.932288752098489,0.910464465584779,0.9804141018466704,0.8992725237828764,0.9479574706211528,0.8830442081701175,0.9210968102965864,0.9815332960268607,0.9569110240626749,0.9166200335758254,136,136,0.6029411764705882,0.875,0.4632352941176471,1.0,0.7279411764705882,0.7941176470588235
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,4,0.9049272116461367,0.9363941769316909,0.9352743561030236,1.0,1.0,1.0,0.9,0.85,0.75,0.8,0.85,0.9143337066069429,0.7855543113101904,0.9507278835386338,0.9339305711086227,0.9400895856662934,0.925531914893617,0.9260918253079508,0.9820828667413214,0.9031354983202687,0.9451287793952967,0.8829787234042553,0.944568868980963,0.9815229563269877,0.9568868980963046,0.910414333706607,128,128,0.6171875,0.84375,0.453125,1.0,0.7734375,0.84375
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.89375,5,0.9109243697478991,0.9333333333333333,0.9350140056022409,1.0,1.0,1.0,0.9,0.85,0.75,0.8,0.85,0.9103641456582633,0.7865546218487395,0.9781512605042016,0.9378151260504202,0.9417366946778711,0.8980392156862745,0.9249299719887956,0.9859943977591037,0.9098039215686274,0.9478991596638655,0.8829131652661064,0.9434173669467787,0.9815126050420168,0.9568627450980393,0.9103641456582633,120,120,0.6083333333333333,0.8333333333333334,0.4583333333333333,1.0,0.7833333333333333,0.85
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,1,0.770933482392398,0.770933482392398,0.770933482392398,1.0,0.9,1.0,0.85,0.75,0.95,0.95,0.9,0.8965902738960313,0.9195081050866406,0.20570150922302963,0.9060927892677474,0.9267747344885411,0.8965902738960313,0.9195081050866406,0.20570150922302963,0.9060927892677474,0.9267747344885411,0.8965902738960313,0.9195081050866406,0.20570150922302963,0.9060927892677474,0.9267747344885411,152,152,0.47368421052631576,0.8223684210526315,0.03289473684210526,1.0,0.6447368421052632,0.8947368421052632
8,0.9,128,2,5,0.0001,2,1,1,1,same,0.9125,2,0.9184563758389261,0.8950782997762864,0.9530201342281879,1.0,0.9,1.0,0.85,0.75,0.95,0.95,0.9,0.970917225950783,0.9703579418344519,0.959731543624161,0.7220357941834452,0.9692393736017897,0.9574944071588367,0.8171140939597316,0.9558165548098434,0.7684563758389261,0.9765100671140939,0.9731543624161074,0.9798657718120806,0.9765100671140939,0.9205816554809844,0.9149888143176734,144,144,0.4652777777777778,0.9027777777777778,0.2916666666666667,0.9861111111111112,0.625,0.9027777777777778
