samples_per_class,discount,num_features,num_selected,n_support,lambda,kernel1_size,kernel2_size,num_skip,participant1,participant2,test_acc,n_shots,sim_acc,svm_acc,knn_total_acc,walk,stand,upstairs,type,drink,talk,smoke,eat,sim sit,sim bike,sim jog,sim downstairs,sim write,svm sit,svm bike,svm jog,svm downstairs,svm write,knn sit,knn bike,knn jog,knn downstairs,knn write,len_source,len_target,sim_source,sim_target,svm_source,svm_target,knn_source,knn_target
10,0.7,128,6,2,-1,2,4,1,1,same,0.1875,2,0.7,0.7387024608501118,0.7136465324384788,0.0,0.0,0.5,0.95,0.0,0.05,0.0,0.0,0.7841163310961968,0.4714765100671141,0.30257270693512306,0.9614093959731543,0.9804250559284117,0.8126398210290827,0.6034675615212528,0.3378076062639821,0.9625279642058165,0.977069351230425,0.743847874720358,0.6498881431767338,0.3338926174496644,0.9502237136465325,0.8903803131991052,144,144,0.4722222222222222,0.9652777777777778,0.3472222222222222,1.0,0.5833333333333334,0.7430555555555556
10,0.7,128,6,2,-1,2,4,1,1,same,0.1875,3,0.7450475657526581,0.757694459988808,0.8235030777839956,0.0,0.0,0.5,0.95,0.0,0.05,0.0,0.0,0.8019026301063235,0.5819809736989368,0.4493564633463906,0.9110240626748741,0.9809736989367656,0.8119753777280359,0.7739227756015669,0.35254616675993283,0.8696138780078344,0.9804141018466704,0.7207610520425294,0.6894236149972021,0.7621712367095691,0.9602686066032456,0.9848908785674314,136,136,0.4852941176470588,0.9632352941176471,0.4411764705882353,1.0,0.6544117647058824,0.7867647058823529
10,0.7,128,6,2,-1,2,4,1,1,same,0.1875,4,0.806494960806271,0.8396416573348264,0.8746920492721164,0.0,0.0,0.5,0.95,0.0,0.05,0.0,0.0,0.8605823068309071,0.6427771556550952,0.6556550951847704,0.9025755879059351,0.9708846584546472,0.8661814109742442,0.7564389697648376,0.6825307950727884,0.9244120940649496,0.9686450167973124,0.8073908174692049,0.7021276595744681,0.9244120940649496,0.9602463605823068,0.9792833146696529,128,128,0.5078125,0.9765625,0.453125,1.0,0.6640625,0.8125
10,0.7,128,6,2,-1,2,4,1,1,same,0.1875,5,0.8407843137254902,0.8766386554621849,0.8757422969187675,0.0,0.0,0.5,0.95,0.0,0.05,0.0,0.0,0.8453781512605042,0.6767507002801121,0.8145658263305322,0.8868347338935574,0.9803921568627451,0.8543417366946778,0.757422969187675,0.8560224089635854,0.942296918767507,0.973109243697479,0.7915966386554621,0.7014005602240896,0.9338935574229692,0.9585434173669468,0.9932773109243698,120,120,0.5083333333333333,0.9666666666666667,0.44166666666666665,1.0,0.65,0.9
10,0.7,128,6,3,-1,2,4,1,1,same,0.18125,1,0.792956959195081,0.792956959195081,0.792956959195081,0.2,0.0,0.2,0.0,0.65,0.0,0.4,0.0,0.8054779206260481,0.7445500279485746,0.6472889882615986,0.878703186137507,0.8887646730016769,0.8054779206260481,0.7445500279485746,0.6472889882615986,0.878703186137507,0.8887646730016769,0.8054779206260481,0.7445500279485746,0.6472889882615986,0.878703186137507,0.8887646730016769,152,152,0.5526315789473685,0.9013157894736842,0.21710526315789475,0.993421052631579,0.5263157894736842,0.9013157894736842
10,0.7,128,6,3,-1,2,4,1,1,same,0.18125,2,0.8238255033557047,0.7610738255033557,0.810738255033557,0.2,0.0,0.2,0.0,0.65,0.0,0.4,0.0,0.8579418344519015,0.7695749440715883,0.5620805369127517,0.9625279642058165,0.9670022371364653,0.8730425055928411,0.5453020134228188,0.48266219239373603,0.9412751677852349,0.9630872483221476,0.7947427293064877,0.7802013422818792,0.5788590604026845,0.9177852348993288,0.9821029082774049,144,144,0.6041666666666666,0.8958333333333334,0.3125,0.9930555555555556,0.6805555555555556,0.7638888888888888
10,0.7,128,6,3,-1,2,4,1,1,same,0.18125,3,0.8823726916620034,0.8655847789591494,0.8352546166759933,0.2,0.0,0.2,0.0,0.65,0.0,0.4,0.0,0.8455512031337437,0.876329043088976,0.7409065472859541,0.9798545047565753,0.9692221600447678,0.8645775041969782,0.8449916060436485,0.7157246782316732,0.9501958589815332,0.9524342473419138,0.8013430330162283,0.7694459988808058,0.6804700615556799,0.9434806939003917,0.9815332960268607,136,136,0.6176470588235294,0.8970588235294118,0.5,0.9779411764705882,0.7279411764705882,0.7279411764705882
10,0.7,128,6,3,-1,2,4,1,1,same,0.18125,4,0.9135498320268757,0.909070548712206,0.9150055991041434,0.2,0.0,0.2,0.0,0.65,0.0,0.4,0.0,0.8516237402015677,0.8583426651735723,0.9148936170212766,0.9720044792833147,0.9708846584546472,0.883538633818589,0.8689809630459127,0.8891377379619261,0.9367301231802911,0.9669652855543113,0.8157894736842105,0.8309070548712206,0.9804031354983203,0.9664053751399776,0.9815229563269877,128,128,0.6328125,0.890625,0.5703125,0.9453125,0.734375,0.7265625
10,0.7,128,6,3,-1,2,4,1,1,same,0.18125,5,0.9109243697478991,0.923921568627451,0.927843137254902,0.2,0.0,0.2,0.0,0.65,0.0,0.4,0.0,0.853781512605042,0.8666666666666667,0.900280112044818,0.9624649859943978,0.9714285714285714,0.8761904761904762,0.9126050420168067,0.9260504201680673,0.9361344537815126,0.9686274509803922,0.8156862745098039,0.892436974789916,0.9787114845938375,0.9708683473389356,0.9815126050420168,120,120,0.65,0.875,0.6083333333333333,0.975,0.75,0.8083333333333333
10,0.7,128,6,4,-1,2,4,1,1,same,0.1125,1,0.8620458356623812,0.8620458356623812,0.8620458356623812,0.05,0.2,0.0,0.5,0.0,0.15,0.0,0.0,0.7411961989938514,0.6707657909446618,0.9860257126886529,0.9150363331470095,0.9972051425377306,0.7411961989938514,0.6707657909446618,0.9860257126886529,0.9150363331470095,0.9972051425377306,0.7411961989938514,0.6707657909446618,0.9860257126886529,0.9150363331470095,0.9972051425377306,152,152,0.4144736842105263,0.9605263157894737,0.21052631578947367,1.0,0.5460526315789473,0.7631578947368421
